nom,fans,nb_albums,nb_titres,categorie,image_url,url_deezer,nb_releases_recentes
Victor Thompson,12310,25,25,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/1dea8d064ad16678aed6d00e739551b7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/62933072,12
Franky Rizardo,12685,103,103,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/b316e203b68d87b3ad2c71c5b235f2c3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/364146,4
ZEROBASEONE,29750,25,25,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/dceb29f51a2574bb612c69872f90d861/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/219364175,23
Christian Löffler,29252,59,59,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/373aaa521f2b7d4cb0df847aab0e98b0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1631052,11
Emily Makis,1782,19,19,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/c1c48c1a00d41dd9ab006a481c684e13/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12240340,8
Samm Henshaw,32123,32,32,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/729829213493707fb60f716b9394ab19/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7507950,8
Todiefor,10570,45,45,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/40d0d6f3870dabe22cb6cb562880ff96/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1606292,12
Riordan,373,32,32,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/6e6bb7f4379130f3725c7374afe3de9a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4671212,16
Honey Dijon,19464,53,53,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/23ee9e9c71d2b182b15c462642f317e4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1580399,8
KickFlip,5168,5,5,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/566c8a846ccc0a3d2fc28de79eb49c2c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/297210561,5
Yin Yin,4154,13,13,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/75477cc2d02977a1b17f3eed8d00a447/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6925643,2
Arma Jackson,32800,20,20,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/f29a0fccac8f4f3580862781cf414339/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7029261,9
Katie Tupper,834,19,19,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/5b6d32579d0b551a89f091b0f0cbf5d3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14978461,9
Precious Pepala,1762,22,22,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/98edb8463c4f175d79d6a10ae27b3ede/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/63046412,13
The Format,4329,18,18,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/d1fab64e70fdd365798cdb2ae67a279b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5323,5
Airod,5322,44,44,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/301441f3d3d4e48b4c4b63ead3e63986/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13870307,7
Jasper Tygner,526,39,39,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/de85aee409c11f9c477d8e703f52de6b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/53756732,13
Snail Mail,10349,9,9,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/7b4d4dd9a95ac6978bd1e6840028600d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5211099,2
Avalon Emerson,2834,30,30,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/c06e9ce14c28b213b26188cd3a99905e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4869367,11
Asco,228,26,26,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/de93022ab5f6d591e521a89a551cf8b8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/321056041,9
Heaven 17,10179,39,39,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/d03600c176cb722596b53adf80049061/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12322,2
Big Country,15226,21,21,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/e48a55bafb958c314c255cda6ac03b2e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/9915,0
A Flock of Seagulls,23357,13,13,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/9dc85d07100720ae2ee7ad81e99b2d4b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2747,0
Aztec Camera,5774,13,13,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/954ac2ae5988d55ac5e33cafd7dfdd41/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12940,0
Thompson Twins,21406,63,63,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/673e8590ab6172a1c421513d6a849af0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4658,9
P.M. Dawn,2478,22,22,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/95a87c4d269f5d99761f4466ca57c002/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3093,0
Howard Jones,17085,72,72,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/7e8768f0d2b759219a687395c7474098/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3384,4
Prefab Sprout,24446,22,22,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ee9329258ff3079c1ea341e172578d92/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3781,0
Gary Numan,29796,148,148,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ea009164b9d44ecc6e25d64ffb41433c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2706,3
Philip Oakey,668,1,1,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/2de9ad3d885386aae6130f4a0f402b6d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4421585,0
Ultravox,39107,51,51,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/dbc90020aa0154cc9e28936db96b0691/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/123684,3
Gary Numan / Tubeway Army,2126,0,0,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/de979b1a7803a680e7d4a2761b757a80/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/75723,0
Gorillaz featuring De La Soul,2215,0,0,Rock-Metal,https://cdn-images.dzcdn.net/images/artist//250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5285689,0
Toploader,6151,23,23,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/d3bdf2bcc84862010d2d0600da0c1fbb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14803,0
Wolkenfrei,2844,11,11,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/6860c8a2df18bf1fedc2d896af806cc0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4995016,0
Жека,11270,36,36,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/ddcc924a878e8a9841fbe74a021a2027/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4479283,6
Adrian von Ziegler,27151,1,1,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/b0f830ffd5916d0eb51a95018e6dfc79/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5098098,1
Johnyboy,3181,61,61,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/4aa1d0146f09dbb2c57e45774342fa4e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4615529,4
Berksan,8707,31,31,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/2a6c4dd32f9526532e06640857850226/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/97683,7
БумеR,8773,51,51,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/3e4afe3151d76c1f194f16e772b13ec7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4479276,5
İlhan Şeşen,2525,16,16,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/cacd3d51f219b89ebf4c9bdd86166de3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/325068,0
Jaromír Nohavica,20471,21,21,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/d77a04d7473239df8f1932bcecea2302/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/16693,1
Grandmaster Flash & The Furious Five,23351,12,12,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/3dcb243cd2449f381f1569cb52e39618/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8582,5
Winston Mcanuff,23773,31,31,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/e10582b5d5303861e39c499ed6a4da06/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55291,11
Amel Zen,6735,10,10,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/c87ece17d763e842f80e049fc5acc6bb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5433412,2
Emma Bale,8424,17,17,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/2961b3702c8460f496f8d8be2d0e0cd8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7210378,3
FRENSHIP,8041,33,33,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/a0a6907702cda57f64b14b3c7814857c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5145267,1
Starley,28059,0,0,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/bdabfa748fe387c2cd56128d8fff1132/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10156246,0
HEDIA,1476,7,7,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/a025e9624cd19913cb58422669d7528d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6607334,0
Emma Stone,8410,2,2,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/e68bfc2a24ed6fa03b059e78e9c6f0d3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10473215,0
Justin Hurwitz,23878,12,12,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/6877edaf48102d5568c760b3eefb3819/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6747671,0
Ryan Gosling,19452,4,4,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/e689c7c52873793dd1c817fb3d32b182/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8656514,1
SG Lewis,24668,76,76,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/136790ae7ccac3edb093755e1a15a1ec/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7537078,15
Solano,6008,44,44,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/c531cd2ae3988e1d79daff0e0b9e737f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/156385,12
Huko,1162,12,12,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/c80fe4c0d205ffd1270b4d1fc3cd0cf7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10098026,1
Ødyssey,13727,49,49,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/4c504965057eb865fb06a699306107b0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11488450,23
Palm Trees,1023,30,30,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/cb234a2488c6a0a9307bcc7ba7f6778e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8673994,7
Richard Grey,4066,361,361,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/4f504366e1106f1ba574e38e0baf4355/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/81160,3
