nom,followers,popularity,genres,categorie,image_url,url_spotify,nb_albums,nb_releases_recentes
Crie 930,13194,34,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8447006f3a0af7ff562b2d94,https://open.spotify.com/artist/3dOo2vzOxx1HaSteQGb56s,81,9
931Luhcam,100,19,,Rap-HipHop-RnB,,https://open.spotify.com/artist/5B1aYTxcbPhAflHD4jBOlu,0,0
L'BONVIEU93,447,7,drill,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb6093305e8d78caa8e9fac094,https://open.spotify.com/artist/3m2Za3aMSr52cqPE9uLmpk,18,9
Jaxxon936,802,37,german hip hop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb2816a5d59aed133704150eb9,https://open.spotify.com/artist/0dkYlOk2RMo0gptziZCpvz,62,39
elyasbitume93200,289,10,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb7dc233d4f64814edbafa9e3d,https://open.spotify.com/artist/6q02OCty2wYpEYoi9aGxPc,32,32
TMK-93,200,6,,Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b273277e8d80154406d50eb2723f,https://open.spotify.com/artist/5MG6UN1t9hL6la6Nvlqk7n,3,3
Jaso 930,330,16,,Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b27375b4faedd4f1a333b1daffab,https://open.spotify.com/artist/4nQV8vkMrr01QMueeoPdBu,14,9
IN.94,7453,36,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebbb2cd4229165a762adea349a,https://open.spotify.com/artist/0uFKA5yAa06BUDouOb1X8C,27,15
Sixcoups MC,1446,20,"raï, french rap",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8838d889323a9710c1ae6e24,https://open.spotify.com/artist/6sdCpCICqSadogN1nSHdsj,1,1
Gana94,364,16,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb1272ee2dee649d121f89b732,https://open.spotify.com/artist/5fe4yuC5Bkje8RvHWImwoO,12,9
Selim Du 94,127,20,french rap,Rap-HipHop-RnB,,https://open.spotify.com/artist/44Ksj1X9OheouX8eTKblOt,0,0
Krikke94,535,9,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb37cd29e13af4b4c9ba3ee4cd,https://open.spotify.com/artist/6cSb2zbmTRQQdRMZCka4IZ,63,50
Spzy94,574,7,drill,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb0c1eb9219c931d1804f3bf98,https://open.spotify.com/artist/248vLcO5YRWGyVSX9GASDT,8,2
949PAYA$o,32447,40,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb4dff63eaeb12b94531772ad4,https://open.spotify.com/artist/1IKjfLTjdQB5p8lqsTgJI1,15,10
Karma 94,7383,36,latin hip hop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebb8f160ad8faba5cb83c9c9f0,https://open.spotify.com/artist/1s1KgcCLx44NR59HUXy3ic,26,6
Ararat 94,334,8,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8360c4c4aed856e08ef31f0d,https://open.spotify.com/artist/7H4UCmnZnE4nqw17ViN2B3,10,7
949_creeper,22072,39,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb874aea809f40e122e3ebde93,https://open.spotify.com/artist/1dsLZMddSbqEnWNrXAZMr7,18,7
Lunar949,1293,18,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb084f359f076c8c53a11f4634,https://open.spotify.com/artist/5FM4iItgDdg47zRKbWnjzd,18,4
Grizzly 942,1143,11,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebd34c4d021f7756388b611f43,https://open.spotify.com/artist/4KLjcYXXF6lORi2XOXAmz2,10,0
9492,150,3,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebeaea522791d9776306b514ab,https://open.spotify.com/artist/3HTHXAB7L2s7GJckLusXwM,12,7
94DEEPC1,418,5,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb38a3bb5d8d043f01771fa600,https://open.spotify.com/artist/6gTh9HWrp6eXCFimIWygjn,31,21
94cbase,132,6,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eba72cde24a584fec75b889b4a,https://open.spotify.com/artist/1Kfww739H8cWDoDKUGRa51,8,2
ELAY,3755,34,shatta,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb78dce337ee9aca179c2201b9,https://open.spotify.com/artist/06kGXnIA5ByoJa2SEg2m9H,25,20
New Jazz France,1042,22,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebc2472ff031a753d0f1025435,https://open.spotify.com/artist/10zN9gAaRm3XKwtYzVZNql,53,50
Steel Alive,2891,38,dub,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebb63c7c0b38017907b2249b6f,https://open.spotify.com/artist/6Ue7qVC6YnNOfsPxmBjefu,5,4
Nerod,2680,34,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb7fefc5c9092ec25674765980,https://open.spotify.com/artist/3oi9PO3gCI8AjKHy7uR3RL,11,4
REDVOLUTION,4118,33,"french rap, pop urbaine",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8a932721a9722d6924bdfe80,https://open.spotify.com/artist/4hzO4p4VzL72ZFXF0YFYBn,17,0
OJEEZ,2552,33,"freestyle, cha cha cha",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb5fc0e3a7228bb9413c8db853,https://open.spotify.com/artist/4OTFsGYSVBdxmzal83x6Pc,190,48
Ino Casablanca,33564,54,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb9fc6a7e6e4b6e0c63401be2a,https://open.spotify.com/artist/5blvB6N3OACeH0gJL9BRqf,12,9
Les indépendants de bône,853,9,,Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b273498fb3ad6dd1256fac5688b8,https://open.spotify.com/artist/0WVsrPVEfpId0bmzcuV5Wf,20,15
Jeanne Patronik,550,7,french pop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb30213ec5081703b9781cd7fa,https://open.spotify.com/artist/21HK8UZA439q6bjQ0cpu2M,3,2
Stavo,35175,51,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebc0ceb0f4ebc04834caf26dd2,https://open.spotify.com/artist/2j93xBBtZnS9YJGJUcWHwg,64,34
63OG,34341,52,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebbff8b62dd4354c96d4599583,https://open.spotify.com/artist/1wRx48q25O8HPDTyNOUQ2k,53,38
S2,19643,54,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb65e0d14bd3e4ca4c134759a9,https://open.spotify.com/artist/60HWrpmSefhtMWCkghazzG,25,23
BatBat,33786,50,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb33ba8fe71e3c31e0be606f7a,https://open.spotify.com/artist/04q4egoK1OOrukoyGCXy0k,11,10
tn_490,21842,36,dark r&b,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb21d739e83c1e367ccbc8a279,https://open.spotify.com/artist/1ULJBOKjmOpRsRRHP1vc2X,10,7
Négatif clan,1763,17,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb2ec2ae7a2b6b2de3129b79d4,https://open.spotify.com/artist/2X3EEwXmRoFsQdjrUWWF0N,13,9
Loïse,246,1,"french indie pop, french pop",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb04011d42f087cc38d61396af,https://open.spotify.com/artist/3nmiCKhHVrYLvdhBs37t4c,8,2
Jude Heib | جود الهيب,5980,9,arabic hip hop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebcb41180775585c4dbe5399a4,https://open.spotify.com/artist/4RHQOcWVNYmDmWOiJCrDE1,13,0
LATACHE1.7,4112,40,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb3ddfb053f04310154dde5389,https://open.spotify.com/artist/1yHj3nTuMqofPhYqWcpWq2,5,5
AMELYNE,2275,30,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb23b53e00da2a695d36a6a2d7,https://open.spotify.com/artist/2SKsmkgWfdYYRFyLgRLOY9,2,2
OLEA,109,0,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb61a73eea1b94411d1bfa0664,https://open.spotify.com/artist/0SXL8zcb4Kpty3av0stEnY,11,7
Nass 10,101,0,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebfbbb1d6ee60d27c0c2b8aac0,https://open.spotify.com/artist/19f1JDx8moOd3V0KxU36ZD,1,0
ZaK,617,1,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb5a1400b000963664de4f5461,https://open.spotify.com/artist/1AkVV9NXsfdkD14ZirLnbF,2,0
Jolando,353,5,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebe0214bbf6fc08308a4b5100d,https://open.spotify.com/artist/1DEgAavpXNtY1us79NRvDh,4,2
Océane,661,3,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebd00aef62020c864b30453796,https://open.spotify.com/artist/4shFWKEZwPllIHil9Z7LIg,5,0
E.R,471,20,,Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b27398954de85148e9afe22c2778,https://open.spotify.com/artist/4T4jOlrGEL0aOPbll0OkUM,1,1
Izu,163,1,hyperpop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb3a8c9a462702d1cb22cd8d6c,https://open.spotify.com/artist/3QNPChViSpPpFBxRc0z0HN,9,9
TAUM,207,3,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb04ce64d421345e9f37cb7245,https://open.spotify.com/artist/5rFCClKV7VzOtd9lbXIbCz,5,2
