nom,fans,nb_albums,nb_titres,categorie,image_url,url_deezer,nb_releases_recentes
LeoStayTrill,3871,34,34,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/26718ec3b9404c2cebbeebefa33aca83/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/190726917,25
Sasha Keable,4937,26,26,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ee0d51bb7821708b7a91482004d9c95f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4750386,13
Alex Torres,578,123,123,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/dab19439493e5600564336d38daa15d6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/507849,15
Skepsis,4552,69,69,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/28679f84625bd70bee43446f30f42364/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4319265,14
Nosi,555,20,20,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/101c56ebe421e513112de6c0aa244720/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/241209321,15
Funk Tribu,10172,35,35,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/152a563284d1f415113c9da56a053c3e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/60518932,17
Kneecap,16625,24,24,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/25882aef26dae8e6f9702b471050a882/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13860855,12
A. G. Cook,9717,31,31,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/fd54289778b891290d131d77d43df7dd/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7850510,8
Massano,6924,22,22,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/06a41e2ec0c3a373af5db2b85763f00e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/52690062,13
Mathame,10498,39,39,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/36fe4bc4dd81abe51791dbd7542dc82d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7249232,12
Kanine,7330,36,36,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/60748e3e1a7884141921bf218e52f375/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1137396,7
MJ Cole,6927,20,20,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/b886d467a1bd3ba01669f6b3fdd2cfaa/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5552,9
Minelli,15847,79,79,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/d15d1a27cc5122b37a29eae5cf9e22bc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4634422,21
LB aka LABAT,1979,29,29,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/1431f7cde52d94a056722a0db330c2f0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/9935588,9
Hamdi,852,53,53,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/34300d763a598b930b738ec2d31f85fa/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1145995,17
The Snuts,7136,39,39,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/afa28301063cab15b9d094f1dc0339b2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10369016,3
Freaks & Geeks,738,26,26,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/279e155469d8f6335d833efd1a644594/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/108260022,12
AC Slater,9091,86,86,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/7b16cffff2ee545675917bc9d0a535a8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/204962,4
Boris Way,19832,49,49,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ac52151b272f4d879c045b906a605563/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/288833,15
A*Teens,8383,36,36,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/14b7ae8224e4650f51400475efad07f8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8704,11
Aime Simone,30139,26,26,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/311dfe0722bb9741bdfc0ab0e6624e18/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/85886992,14
Roddy Lima,497,42,42,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/0d91b4ef2faff6bc9b7119aa723d9116/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/100935242,20
Lusaint,5647,42,42,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/5618b62dfcffd49617e3deaa280aa108/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12124918,15
The Lathums,5254,36,36,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/54c7496493a163185101903cb4bf685e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15011347,10
Lens,270,62,62,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/aaf294207c93cb73c3148efe050dbe56/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/436071,20
Twin S,268,16,16,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/5d9a58657f7d88f5d26bd4ddfba0a756/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/169575387,15
Bellah,725,23,23,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/2873a522de0672e5283707da1702d00d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7281538,5
Dorian Electra,11285,50,50,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/3c0eae169529363f6c6da37a689fe4d1/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/9829696,7
ZEP,331,16,16,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/3156cd0f258b52f81ad4728b9a64c4fd/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/355001042,15
Lewis Fitzgerald,802,28,28,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ee9c52d9a1aef8eb8500c7aa616454ff/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/166131707,18
Mia Wray,946,23,23,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/f6bc1fce910de29d7c4699338e821654/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6004138,11
Only The Poets,5980,36,36,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/62c2d075a52a381987607b7c52503eb3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11974545,18
Marmozets,14635,11,11,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/c2894c708f71a89f6076fbbd7123286a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/459672,4
Heaven 17,10192,34,34,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/d03600c176cb722596b53adf80049061/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12322,2
Big Country,15238,19,19,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/e48a55bafb958c314c255cda6ac03b2e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/9915,0
A Flock of Seagulls,23377,14,14,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/9dc85d07100720ae2ee7ad81e99b2d4b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2747,0
Aztec Camera,5781,6,6,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/954ac2ae5988d55ac5e33cafd7dfdd41/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12940,0
Thompson Twins,21419,53,53,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/673e8590ab6172a1c421513d6a849af0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4658,9
P.M. Dawn,2485,23,23,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/95a87c4d269f5d99761f4466ca57c002/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3093,0
Howard Jones,17100,74,74,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/7e8768f0d2b759219a687395c7474098/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3384,4
Prefab Sprout,24467,20,20,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ee9329258ff3079c1ea341e172578d92/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3781,0
Gary Numan,29835,124,124,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/ea009164b9d44ecc6e25d64ffb41433c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2706,2
Philip Oakey,669,1,1,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/2de9ad3d885386aae6130f4a0f402b6d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4421585,0
Gary Numan / Tubeway Army,2132,0,0,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/de979b1a7803a680e7d4a2761b757a80/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/75723,0
Gorillaz featuring De La Soul,2215,0,0,Rock-Metal,https://cdn-images.dzcdn.net/images/artist//250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5285689,0
Toploader,6159,18,18,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/d3bdf2bcc84862010d2d0600da0c1fbb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14803,0
Timmy Thomas,2183,13,13,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/8d47a802865b209a66207399ee8eeaf2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7859,1
Michael Pangilinan,12866,12,12,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/59c78bc0e1469c009067763d81571a49/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5871985,0
Daniel Padilla,10860,26,26,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/0ebe9e7bcef086f208d283aafd37ef26/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3264591,1
James Reid,4561,73,73,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/876289de4e335ee4b1c6c14730306d4a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1620824,8
Kim Chiu,526,14,14,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/53e564773f522c0c2b6f94fe0019649f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/126503,0
R. City,32567,28,28,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/87327d1c891997a66c501e22708e755c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5293885,10
Artists Stand Up To Cancer,1026,1,1,Rock-Metal,https://cdn-images.dzcdn.net/images/artist/391da7620f2264f2f507cc09378673cf/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/133185,0
Wolkenfrei,2855,11,11,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/6860c8a2df18bf1fedc2d896af806cc0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4995016,0
Жека,11270,36,36,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/ddcc924a878e8a9841fbe74a021a2027/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4479283,6
Adrian von Ziegler,27177,1,1,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/b0f830ffd5916d0eb51a95018e6dfc79/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5098098,1
Johnyboy,3181,61,61,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/4aa1d0146f09dbb2c57e45774342fa4e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4615529,4
Berksan,8707,28,28,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/2a6c4dd32f9526532e06640857850226/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/97683,7
БумеR,8774,51,51,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/3e4afe3151d76c1f194f16e772b13ec7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4479276,5
İlhan Şeşen,2525,16,16,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/cacd3d51f219b89ebf4c9bdd86166de3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/325068,0
Jaromír Nohavica,20473,22,22,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/d77a04d7473239df8f1932bcecea2302/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/16693,1
Firewind,17495,21,21,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/9009dd4e16123f845e20408288800954/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4819,1
Mason Lea,633,4,4,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/0c004b315ce531db6a258ab987a1bb14/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8314906,0
ILoveMakonnen,34166,52,52,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/296fc9127e18949eac3fc2fe07c06057/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6901127,10
Stone & Van Linden,1030,12,12,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/05e32b19ae1905d125e4b0f001720ce9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1495452,0
Phat Tunes,1534,0,0,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist//250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1625941,0
Kheops,18701,5,5,Indie-Alternative,https://cdn-images.dzcdn.net/images/artist/e3778389d99b352e2cb10fa8189912da/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/97502,3
Grandmaster Flash & The Furious Five,23370,6,6,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/3dcb243cd2449f381f1569cb52e39618/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8582,1
Winston Mcanuff,23784,31,31,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/e10582b5d5303861e39c499ed6a4da06/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55291,11
Amel Zen,6735,10,10,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/c87ece17d763e842f80e049fc5acc6bb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5433412,2
Emma Bale,8426,17,17,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/2961b3702c8460f496f8d8be2d0e0cd8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7210378,3
FRENSHIP,8045,33,33,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/a0a6907702cda57f64b14b3c7814857c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5145267,1
Starley,28065,0,0,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/bdabfa748fe387c2cd56128d8fff1132/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10156246,0
HEDIA,1478,7,7,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/a025e9624cd19913cb58422669d7528d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6607334,0
Emma Stone,8413,1,1,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/e68bfc2a24ed6fa03b059e78e9c6f0d3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10473215,0
Justin Hurwitz,23901,12,12,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/6877edaf48102d5568c760b3eefb3819/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6747671,0
Ryan Gosling,19461,3,3,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/e689c7c52873793dd1c817fb3d32b182/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8656514,1
SG Lewis,24694,70,70,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/136790ae7ccac3edb093755e1a15a1ec/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7537078,15
Solano,6008,44,44,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/c531cd2ae3988e1d79daff0e0b9e737f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/156385,12
Huko,1163,12,12,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/c80fe4c0d205ffd1270b4d1fc3cd0cf7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10098026,1
Ødyssey,13728,49,49,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/4c504965057eb865fb06a699306107b0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11488450,23
Palm Trees,1028,30,30,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/cb234a2488c6a0a9307bcc7ba7f6778e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8673994,7
Richard Grey,4068,363,363,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/4f504366e1106f1ba574e38e0baf4355/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/81160,3
Lusanda Spiritual Group,6467,20,20,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/6cc1a661946ed6be8955d172abff2e89/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/64628,0
Witness of God,449,11,11,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/9595e8b425d53f55b469df06c2106cbb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/307089,1
Bantu Church Of Christ,316,0,0,Jazz-Soul,https://cdn-images.dzcdn.net/images/artist/75047c46be7784e5343949bbf1a362d8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/263727,0
Maria Conchita Alonso,9288,36,36,Electro,https://cdn-images.dzcdn.net/images/artist/bde3916107e644f1648d8e34dee5da02/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/337307,3
Armando Palomas,7061,49,49,Electro,https://cdn-images.dzcdn.net/images/artist/ba3c5d54fb558afa0ea88e7ac20f3af8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/393348,2
