nom,followers,popularity,genres,categorie,image_url,url_spotify,nb_albums,nb_releases_recentes
The Jazzbastards,787,23,"french rap, jazz rap",Jazz-Soul,https://i.scdn.co/image/ab67616d0000b2734dae551aac53d2d9eedd1b08,https://open.spotify.com/artist/37TCEHpf2vse15feYCPKY4,1,0
Jazz douce musique d'ambiance,3197,32,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273bd36a7d1b5739403090b379a,https://open.spotify.com/artist/50odTEgNT8oNs9BrWD0kS4,227,31
Oasis de musique jazz relaxant,217,28,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b2736750c0d50ca90cae9b3c52aa,https://open.spotify.com/artist/4zkbTolDG2HWWYXsx0iAsi,105,21
Little Angel en Français,2336,33,"chanson, lullaby",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb41b2fe6538953db4e8d2938e,https://open.spotify.com/artist/2IgkzjHmhq0AFQUewxLEiO,5,0
Tigre d'Eau Douce,4876,41,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b2736b5ae962903762aea414b355,https://open.spotify.com/artist/2J0cbdwUlJkBYkQYIDDU5k,17,7
Laurent Bardainne,17047,44,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb409e289ad3f1e4caac5769ed,https://open.spotify.com/artist/077jd0crcXmExS5nOSDhQw,24,9
Gabi Hartmann,28403,45,"french jazz, vocal jazz",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebb431ed0c599c2eeebf7927b6,https://open.spotify.com/artist/0SKanyzuV3xDc5Irtwyqbn,17,10
Elle Valenci,24660,51,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb70720668b150ae80b73ac778,https://open.spotify.com/artist/3glvSAS5Z6057HM9ov0HOt,13,7
Malter,2490,30,french r&b,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb8b028033bf8a3bec09671b06,https://open.spotify.com/artist/3FDn3vsowXE4E7NNQn4fqq,26,9
Hedges,310,27,french r&b,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb5c0e69381252393de6d60dd6,https://open.spotify.com/artist/4wIqXlUU7ManNDpURytYbJ,4,1
Annie Lalalove,6050,24,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb7f435fe6ecf2e5c63b9ff59e,https://open.spotify.com/artist/0rXEHQAzDXBvblE2EZRBjL,12,1
NESSA,508,27,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273578e92aa54621ceb3869e042,https://open.spotify.com/artist/61msVwDW98mAmUAEhxTyV3,6,6
Gus,7374,23,french rap,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb78106603ac32ea795da938fa,https://open.spotify.com/artist/6kL9VJ0wAshNzlVZmSJZJN,22,4
SOROSORO,2306,30,afro soul,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb158df4e9e9e0e7769e056482,https://open.spotify.com/artist/1S0pZbFHkQSJvvpzfIHXSS,13,8
FRENCHGRL,5197,50,,Electro,https://i.scdn.co/image/ab6761610000e5ebd6b6a174cf708e9fc041f713,https://open.spotify.com/artist/06eMSN9Y5cS7EZX6nnkxpC,8,8
French Accent,549,25,,Electro,https://i.scdn.co/image/ab67616d0000b27364660096eedadfbe81e00061,https://open.spotify.com/artist/2VJ3zDWRSCtrZFCp5CngkA,1,0
Mec touché,1478,27,,Electro,https://i.scdn.co/image/ab67616d0000b273253a1a02107ab8f0f91ef630,https://open.spotify.com/artist/0cfNKSR5Mcvh6jn8iPxcIT,6,6
sheng,11424,40,"hyperpop, french pop",Electro,https://i.scdn.co/image/ab6761610000e5eb981e0a779b267a6ecc0b39d4,https://open.spotify.com/artist/0mAIVu2rtpW9TYcbp88wqn,21,10
KELSON,11909,47,,Electro,https://i.scdn.co/image/ab6761610000e5eb02818cbfb4d218bc5a6705e6,https://open.spotify.com/artist/3PlSpnPQR0dZY50k3jfx7h,24,9
Adamé,10007,33,french pop,Electro,https://i.scdn.co/image/ab6761610000e5eb047472e06431bdbe28e83e57,https://open.spotify.com/artist/0sERWA25W58jwsWqspklGe,21,7
John Alenca,1379,29,,Electro,https://i.scdn.co/image/ab6761610000e5ebf2925b7b09891298a23b1676,https://open.spotify.com/artist/57H433bibChwiap8GjXH34,34,23
F200,2622,33,french r&b,Electro,https://i.scdn.co/image/ab6761610000e5ebd1302c9dd80ef18d08007443,https://open.spotify.com/artist/5nnFJb2sF9qok7rGy1hg4d,12,4
Owen River,2583,23,,Electro,https://i.scdn.co/image/ab6761610000e5ebc35c6659b5d771ffa991ff88,https://open.spotify.com/artist/6PY5uOumDeaGto9AfoxCjh,37,0
Oordaya,4529,24,french r&b,Electro,https://i.scdn.co/image/ab6761610000e5eb2f80b4dd28cf547078b3c0a6,https://open.spotify.com/artist/7JWxRPYnCGaZPh1L44NWtY,14,2
Zonmai,2052,20,hyperpop,Electro,https://i.scdn.co/image/ab6761610000e5eb95e67421585489ffbc6706bc,https://open.spotify.com/artist/690TcJftS8JgJI5iEsYEcU,13,10
Jazir,1332,23,,Electro,https://i.scdn.co/image/ab6761610000e5eb9eb7662bf6655960d088211a,https://open.spotify.com/artist/1AyxHP7cwxDjR5HxtxRo1C,8,5
Mauvais djo,15158,64,shatta,Electro,https://i.scdn.co/image/ab6761610000e5eb4f9a5765d4c148123382a308,https://open.spotify.com/artist/51OKuyM4BiiYxFm8Mi6fa9,12,10
Maïa,9257,29,,Electro,https://i.scdn.co/image/ab6761610000e5eb9a9077d121b586079c228c5b,https://open.spotify.com/artist/5VkCrXUBHElxXQjJhM2k9t,3,3
Boris & Moris,1518,32,,Electro,https://i.scdn.co/image/ab6761610000e5ebb5696d901d7dcbc67eef44c5,https://open.spotify.com/artist/4o3kvOwkHLKBgwcifYQUdF,4,2
AZKA,8157,39,,Electro,https://i.scdn.co/image/ab6761610000e5eb7e7dc97b11cbe6c9cce00ec2,https://open.spotify.com/artist/20cVY12kekiJOzONmGOfyx,14,13
JLOW,8836,34,,Electro,https://i.scdn.co/image/ab6761610000e5ebbe64e7ba81cbfe311e9aba64,https://open.spotify.com/artist/66rknd4NFEU7U2AK5cesjy,7,2
MANARËM,14802,48,,Electro,https://i.scdn.co/image/ab6761610000e5eb4e144c7403f93336665858f1,https://open.spotify.com/artist/5BQdp2NlYGiwVgnCJB3gyX,10,10
ELOI,24933,36,hyperpop,Electro,https://i.scdn.co/image/ab6761610000e5ebf28dfccba1f24c9699a84c5b,https://open.spotify.com/artist/5J65ukR6WWDkuRrqYa4Knl,21,7
Bomel,10044,39,nu disco,Electro,https://i.scdn.co/image/ab6761610000e5ebefa535bfc9c90ffa2212fcfc,https://open.spotify.com/artist/3Y2UFS2qa5dYTZ0CRKsPZ7,25,3
ELISA ERKA,6715,35,"french pop, french indie pop",Electro,https://i.scdn.co/image/ab6761610000e5eb9813cb70a407aac179e19eb7,https://open.spotify.com/artist/1EkqwqtzsjxMYJZH73RFVM,20,5
P.R2B,17696,38,"french indie pop, french pop",Electro,https://i.scdn.co/image/ab6761610000e5ebbcf7528c8409ced1644c60fe,https://open.spotify.com/artist/6R6tuqCxJRopO4bE8nfLGk,17,6
