nom,followers,popularity,genres,categorie,image_url,url_spotify,nb_albums,nb_releases_recentes
Grizzly 942,1140,12,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebd34c4d021f7756388b611f43,https://open.spotify.com/artist/4KLjcYXXF6lORi2XOXAmz2,10,0
94DEEPC1,418,6,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb38a3bb5d8d043f01771fa600,https://open.spotify.com/artist/6gTh9HWrp6eXCFimIWygjn,30,20
Lunar949,1286,19,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb084f359f076c8c53a11f4634,https://open.spotify.com/artist/5FM4iItgDdg47zRKbWnjzd,18,4
Karma 94,6997,37,latin hip hop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebb8f160ad8faba5cb83c9c9f0,https://open.spotify.com/artist/1s1KgcCLx44NR59HUXy3ic,26,6
April 94,749,12,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb399934b1c7b2581c120c401f,https://open.spotify.com/artist/4nVH5ooQ2ztm5EBDWc23NK,18,0
Ararat 94,331,9,,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8360c4c4aed856e08ef31f0d,https://open.spotify.com/artist/7H4UCmnZnE4nqw17ViN2B3,10,7
ELAY,3731,36,shatta,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb78dce337ee9aca179c2201b9,https://open.spotify.com/artist/06kGXnIA5ByoJa2SEg2m9H,25,20
FUCSTYLE,334,13,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb9331d57f03d4e19d11070953,https://open.spotify.com/artist/6pNwXQDJt1nMZTlasvWuIj,7,5
Steel Alive,2867,39,dub,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebb63c7c0b38017907b2249b6f,https://open.spotify.com/artist/6Ue7qVC6YnNOfsPxmBjefu,5,4
Nerod,2670,35,chanson,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb7fefc5c9092ec25674765980,https://open.spotify.com/artist/3oi9PO3gCI8AjKHy7uR3RL,18,11
REDVOLUTION,4115,34,"french rap, pop urbaine",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8a932721a9722d6924bdfe80,https://open.spotify.com/artist/4hzO4p4VzL72ZFXF0YFYBn,17,0
Esso Luxueux,7644,34,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebda080c442b6b66c820978f01,https://open.spotify.com/artist/3HB9D7hdRBWUUnHWltSHlr,16,3
Faya Pyd,1605,36,"ragga, reggae",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebd83dc9ec296b4d7665c3f5ae,https://open.spotify.com/artist/49BvElRb7g2IFvlTqp4i1x,21,15
ZZCCMXTP,27664,36,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb3c8baa7ffc49a4980ad3691f,https://open.spotify.com/artist/0uNtP1kNnXPqb7lOUfvHBi,5,0
RDR,4754,42,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb28ea868e03d0c54166315444,https://open.spotify.com/artist/2K8TwF85tEXePefdOxPZTW,20,16
Ino Casablanca,32865,56,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb9fc6a7e6e4b6e0c63401be2a,https://open.spotify.com/artist/5blvB6N3OACeH0gJL9BRqf,12,9
Les indépendants de bône,847,10,,Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b273498fb3ad6dd1256fac5688b8,https://open.spotify.com/artist/0WVsrPVEfpId0bmzcuV5Wf,20,15
Jeanne Patronik,550,8,french pop,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb30213ec5081703b9781cd7fa,https://open.spotify.com/artist/21HK8UZA439q6bjQ0cpu2M,3,2
Rallye,2424,20,"french indie pop, french pop",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb70bfefb3656e8e3efe492afa,https://open.spotify.com/artist/36buOdDVz6p3QbVatFi4iX,17,5
Stavo,34993,53,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebc0ceb0f4ebc04834caf26dd2,https://open.spotify.com/artist/2j93xBBtZnS9YJGJUcWHwg,64,34
Jamso,14070,51,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebe3ddf4dd992fc61ea6753587,https://open.spotify.com/artist/42ATKPvmj81n9JDOunFpqr,7,7
2zg,29301,51,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb5442205b8666d32a3169781e,https://open.spotify.com/artist/362uHPHfDmbmnXTy3w8ro4,25,12
63OG,33887,53,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebbff8b62dd4354c96d4599583,https://open.spotify.com/artist/1wRx48q25O8HPDTyNOUQ2k,52,37
S2,19173,55,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb65e0d14bd3e4ca4c134759a9,https://open.spotify.com/artist/60HWrpmSefhtMWCkghazzG,25,23
Molière l'opéra urbain,24508,47,musicals,Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b273d2315c38f968e507a5aaeec0,https://open.spotify.com/artist/7eFL3K5giCsAHXus03F7Cd,9,2
BatBat,33470,50,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb33ba8fe71e3c31e0be606f7a,https://open.spotify.com/artist/04q4egoK1OOrukoyGCXy0k,11,10
Rouquine,18399,40,"french pop, french indie pop, variété française, french house",Pop,https://i.scdn.co/image/ab6761610000e5eb478d2d537cadb9864d2d638b,https://open.spotify.com/artist/7pJxy5TSBacc0UMMppaExZ,16,4
Amaury,1350,40,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5ebf44a76cd41ffae336047977a,https://open.spotify.com/artist/0C0OTAymY2bmqgYZ0WZCJI,14,7
Esmée,6724,42,"french pop, variété française",Pop,https://i.scdn.co/image/ab6761610000e5eb240b86ab29cf38eebe6adaa4,https://open.spotify.com/artist/4ltaLmNRwdD98CtEsot497,8,5
RORI,22053,44,french pop,Pop,https://i.scdn.co/image/ab6761610000e5eb08b3807b17e2a5fe5641c23f,https://open.spotify.com/artist/1VGFnvgAwxMlV8D729gs5I,9,5
Zaoui,26051,45,"french pop, french indie pop, variété française, french house",Pop,https://i.scdn.co/image/ab6761610000e5eb221d64f00a5b1aa503028f01,https://open.spotify.com/artist/5nrmuhl0AXvSLeoZgB3Tmr,12,7
Ebony,29141,45,french pop,Pop,https://i.scdn.co/image/ab6761610000e5ebdbf986b8f01bae85e31d70bd,https://open.spotify.com/artist/0NCfVJ4NDxaKUW8yV4lUlQ,4,4
Sam Sauvage,31745,49,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5ebeb7a76f0f783e2913adcdaa0,https://open.spotify.com/artist/1tlWl5ltF7CudnGGjF96KL,9,7
Félix Radu,32910,43,"french pop, variété française",Pop,https://i.scdn.co/image/ab6761610000e5eb021fc5bc2d967f8f777f1687,https://open.spotify.com/artist/0a0Pl9QiikzqYozn7qyooX,7,7
St Graal,28243,49,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5eb529bfd3ff73cd1d032ce9fce,https://open.spotify.com/artist/7Kgv8CorcAKsG4of90vA5I,0,0
